noise_level,scenario,robots,seed_index,contrast,metric,direction,residual_conditioning_effect,plain_conditioning_effect,interaction_delta
medium,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-1.0189587451581161e-07,-0.08435356616973877,0.08435346427386425
high,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.012993596494197623,0.023935496807098278,-0.010941900312900654
high,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.13506251573562622,-0.24879854917526245,0.11373603343963623
high,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.14367320391416671,-0.16528198242187497,0.3089551863360417
clean,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,1.0,0.0,1.0
clean,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.04260057210922241,-0.05418786406517029,0.011587291955947876
clean,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.4415726661682129,0.5616796016693115,-0.12010693550109863
clean,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.07435625791549683,-0.013687729835510254,-0.06066852807998657
low,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,-1.0,1.0
low,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.00016734004020690918,0.008573785424232483,-0.008741125464439392
low,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.0017344951629638672,-0.08887076377868652,0.09060525894165039
low,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.12525051832199097,0.10359126329421997,0.021659255027770996
medium,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,-1.0,0.0,-1.0
medium,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,-1.0,0.0,-1.0
medium,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.06341329216957092,-0.06367366015911102,0.0002603679895401001
medium,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.6573052406311035,0.6600041389465332,-0.0026988983154296875
medium,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.2661246955394745,-0.07999491691589355,0.34611961245536804
high,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.06845201551914215,-0.10584220290184021,0.17429421842098236
high,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.70953369140625,1.0970983505249023,-1.8066320419311523
high,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.13060182332992554,0.1310330629348755,-0.00043123960494995117
clean,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0014941981062294163,-0.0008439384400843464,-0.0006502596661450699
clean,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.014331541955470997,0.0080946013331413,0.006236940622329698
clean,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,2.16,-2.76,4.92
clean,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.17023801803588867,0.23500579595565796,-0.06476777791976929
low,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.004206329584121593,-0.0009342562407256283,-0.003272073343395965
low,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.04034483432769781,0.008960880339145702,0.03138395398855211
low,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.35999999999999943,0.47999999999999865,-0.8399999999999981
low,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.006877303123474121,-0.0029805898666381836,-0.0038967132568359375
medium,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0069740088656543575,7.141381502140387e-05,-0.007045422680675761
medium,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.0668909251689911,-0.0006849616765975952,0.0675758868455887
medium,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.2400000000000002,-0.4800000000000004,0.2400000000000002
medium,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.10761016607284546,-5.048513412475586e-05,0.10766065120697021
high,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-2.945307642232553e-05,0.011585106141865364,-0.01161455921828769
high,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.00028249621391290836,-0.1111180633306503,0.11140055954456321
high,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.2400000000000002,-0.2400000000000002
high,four_way_stop,4,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.03635227680206299,0.021669626235961803,-0.05802190303802479
clean,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.001460948958993069,-0.0003554392606019974,0.0018163882195950665
clean,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.014029622077941895,0.003413304686546298,-0.017442926764488192
clean,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-3.2399999999999984,-0.9600000000000009,-2.2799999999999976
clean,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.018706679344177246,-0.08413189649581909,0.06542521715164185
low,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0031931810081003986,-0.0004662275314332165,0.003659408539533615
low,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.030664369463920593,0.004477217793464605,-0.0351415872573852
low,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,2.16,-6.720000000000002,8.880000000000003
low,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.013257145881652832,-0.0076378583908081055,-0.0056192874908447266
medium,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,-1.0,1.0,-2.0
medium,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.007499027997255436,0.007561095058917999,-0.015060123056173436
medium,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.07201378047466281,-0.0726097971200943,0.1446235775947571
medium,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,12.36,-14.639999999999999,27.0
medium,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.10219430923461914,-0.025285959243774414,-0.07690834999084473
high,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
high,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0011538229882716022,0.004112906754016876,-0.002959083765745274
high,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.011080265045165988,-0.03949657082557681,0.028416305780410822
high,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-2.16,-3.479999999999997,1.3199999999999967
high,four_way_stop,8,5,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.07347774505615234,-0.01559978723526001,0.08907753229141235
clean,corridor,4,6,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,corridor,4,6,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,1.0,-1.0
clean,corridor,4,6,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,corridor,4,6,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.002688133157789596,-0.0012090113013981663,0.0038971444591877624
clean,corridor,4,6,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.0274911746382714,0.0123643949627876,-0.039855569601059
clean,corridor,4,6,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.2400000000000002,0.2400000000000002,-0.4800000000000004
clean,corridor,4,6,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.040516793727874756,-0.02333122491836548,0.06384801864624023
low,corridor,4,6,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,corridor,4,6,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,corridor,4,6,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,corridor,4,6,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0027053998783233,0.0013442635536193848,0.0013611363247039154
low,corridor,4,6,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.027667760848998996,-0.013747602701187092,-0.013920158147811904
low,corridor,4,6,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.7200000000000006,2.2799999999999994,-1.5599999999999987
low,corridor,4,6,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.11452090740203857,-0.22443825006484985,0.3389591574668884
medium,corridor,4,6,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,corridor,4,6,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,corridor,4,6,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,corridor,4,6,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0008925702422858395,-0.002826823852956406,0.0019342536106705666
medium,corridor,4,6,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.009128198027610696,0.028909534215927096,-0.0197813361883164
medium,corridor,4,6,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.120000000000001,0.3600000000000012,-0.2400000000000002
medium,corridor,4,6,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.06760680675506592,-0.04246377944946289,0.11007058620452881
high,corridor,4,6,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
